# 2theta y_obs y_calc y_diff
1.812399999999999878e+01 1.162050000000000000e+04 1.146669001628640035e+04 1.538099837135996495e+02
1.812800000000000011e+01 1.174000000000000000e+04 1.146204664102880815e+04 2.779533589711918466e+02
1.813200000000000145e+01 1.192450000000000000e+04 1.145740714539641522e+04 4.670928546035847830e+02
1.813599999999999923e+01 1.201000000000000000e+04 1.145277152737813594e+04 5.572284726218640571e+02
1.814000000000000057e+01 1.183950000000000000e+04 1.144813978497277276e+04 3.913602150272272411e+02
1.814399999999999835e+01 1.200650000000000000e+04 1.144351191618885605e+04 5.629880838111439516e+02
1.814799999999999969e+01 1.169550000000000000e+04 1.143888791904437676e+04 2.566120809556232416e+02
1.815200000000000102e+01 1.201800000000000000e+04 1.143426779156663542e+04 5.837322084333645762e+02
1.815599999999999881e+01 1.202600000000000000e+04 1.142965153179202753e+04 5.963484682079724735e+02
1.816000000000000014e+01 1.194750000000000000e+04 1.142503913776582158e+04 5.224608622341784212e+02
1.816400000000000148e+01 1.173300000000000000e+04 1.142043060754199178e+04 3.125693924580082239e+02
1.816799999999999926e+01 1.178866666699999951e+04 1.141582593918303246e+04 3.728407278169670462e+02
1.817200000000000060e+01 1.210300000000000000e+04 1.141122513075976713e+04 6.917748692402328743e+02
1.817599999999999838e+01 1.183433333300000049e+04 1.140662818035112468e+04 4.277051526488758100e+02
1.817999999999999972e+01 1.168050000000000000e+04 1.140203508604403396e+04 2.784649139559660398e+02
1.818400000000000105e+01 1.194650000000000000e+04 1.139744584593318359e+04 5.490541540668164089e+02
1.818799999999999883e+01 1.169900000000000000e+04 1.139286045812088742e+04 3.061395418791125849e+02
1.819200000000000017e+01 1.164050000000000000e+04 1.138827892071686983e+04 2.522210792831301660e+02
1.819600000000000151e+01 1.169950000000000000e+04 1.138370123183815303e+04 3.157987681618469651e+02
1.819999999999999929e+01 1.188150000000000000e+04 1.137912738960884417e+04 5.023726103911558312e+02
1.820400000000000063e+01 1.199250000000000000e+04 1.137455739215998074e+04 6.179426078400192637e+02
1.820799999999999841e+01 1.184100000000000000e+04 1.136999123762940508e+04 4.710087623705949227e+02
1.821199999999999974e+01 1.194050000000000000e+04 1.136542892416156064e+04 5.750710758384393557e+02
1.821600000000000108e+01 1.174800000000000000e+04 1.136087044990735194e+04 3.871295500926480599e+02
1.821999999999999886e+01 1.187550000000000000e+04 1.135631581302402265e+04 5.191841869759773545e+02
1.822400000000000020e+01 1.172150000000000000e+04 1.135176501167495553e+04 3.697349883250444691e+02
1.822800000000000153e+01 1.168150000000000000e+04 1.134721804402954876e+04 3.342819559704512358e+02
1.823199999999999932e+01 1.166700000000000000e+04 1.134267490826309768e+04 3.243250917369023227e+02
1.823600000000000065e+01 1.180350000000000000e+04 1.133813560255658740e+04 4.653643974434125994e+02
1.823999999999999844e+01 1.164233333300000049e+04 1.133360012509662010e+04 3.087332079033803893e+02
1.824399999999999977e+01 1.171450000000000000e+04 1.132906847407522400e+04 3.854315259247759968e+02
1.824800000000000111e+01 1.174800000000000000e+04 1.132454064768976241e+04 4.234593523102375912e+02
1.825199999999999889e+01 1.176350000000000000e+04 1.132001664414275001e+04 4.434833558572499896e+02
1.825600000000000023e+01 1.192100000000000000e+04 1.131549646164179467e+04 6.055035383582053328e+02
1.826000000000000156e+01 1.168200000000000000e+04 1.131098009839937367e+04 3.710199016006263264e+02
1.826399999999999935e+01 1.175050000000000000e+04 1.130646755263277919e+04 4.440324473672208114e+02
1.826800000000000068e+01 1.183500000000000000e+04 1.130195882256397272e+04 5.330411774360272830e+02
1.827199999999999847e+01 1.174550000000000000e+04 1.129745390641944141e+04 4.480460935805585905e+02
1.827599999999999980e+01 1.134200000000000000e+04 1.129295280243010347e+04 4.904719756989652524e+01
1.828000000000000114e+01 1.192500000000000000e+04 1.128483063062157817e+04 6.401693693784218340e+02
1.828399999999999892e+01 1.164800000000000000e+04 1.128035276156275359e+04 3.676472384372464148e+02
1.828800000000000026e+01 1.186600000000000000e+04 1.127587859868978921e+04 5.901214013102107856e+02
1.829200000000000159e+01 1.171900000000000000e+04 1.127140814111384498e+04 4.475918588861550234e+02
1.829599999999999937e+01 1.188500000000000000e+04 1.126694138794067112e+04 6.180586120593288797e+02
1.830000000000000071e+01 1.202800000000000000e+04 1.126247833827060094e+04 7.655216617293990566e+02
1.830399999999999849e+01 1.191100000000000000e+04 1.125801899119864174e+04 6.529810088013582572e+02
1.830799999999999983e+01 1.164300000000000000e+04 1.125356334581437295e+04 3.894366541856270487e+02
1.831200000000000117e+01 1.162900000000000000e+04 1.124911140120205891e+04 3.798885987979410856e+02
1.831599999999999895e+01 1.142200000000000000e+04 1.124466315644059796e+04 1.773368435594020411e+02
1.832000000000000028e+01 1.178800000000000000e+04 1.124021861060352057e+04 5.477813893964794261e+02
1.832400000000000162e+01 1.166200000000000000e+04 1.123577776275904762e+04 4.262222372409523814e+02
1.832799999999999940e+01 1.145100000000000000e+04 1.123134061197006122e+04 2.196593880299387820e+02
1.833200000000000074e+01 1.152700000000000000e+04 1.122690715729412841e+04 3.000928427058715897e+02
1.833599999999999852e+01 1.166000000000000000e+04 1.122247739778350297e+04 4.375226022164970345e+02
1.833999999999999986e+01 1.175800000000000000e+04 1.121805133248512902e+04 5.399486675148709764e+02
1.834400000000000119e+01 1.138800000000000000e+04 1.121362896044067202e+04 1.743710395593279827e+02
1.834799999999999898e+01 1.173300000000000000e+04 1.120921028068650594e+04 5.237897193134940608e+02
1.835200000000000031e+01 1.164800000000000000e+04 1.120479529225372244e+04 4.432047077462775633e+02
1.835600000000000165e+01 1.174300000000000000e+04 1.120038399416814900e+04 5.426160058318509982e+02
1.835999999999999943e+01 1.182200000000000000e+04 1.119597638545036170e+04 6.260236145496382960e+02
1.836400000000000077e+01 1.181300000000000000e+04 1.119157246511568337e+04 6.214275348843166284e+02
1.836799999999999855e+01 1.156200000000000000e+04 1.118717223217418359e+04 3.748277678258164087e+02
1.837199999999999989e+01 1.171400000000000000e+04 1.118277568563071509e+04 5.312243143692849117e+02
1.837600000000000122e+01 1.156500000000000000e+04 1.117838282448488462e+04 3.866171755151153775e+02
1.837999999999999901e+01 1.173900000000000000e+04 1.117399364773110756e+04 5.650063522688924422e+02
1.838400000000000034e+01 1.152900000000000000e+04 1.116960815435857876e+04 3.593918456414212415e+02
1.838800000000000168e+01 1.179400000000000000e+04 1.116522634335128532e+04 6.287736566487146774e+02
1.839199999999999946e+01 1.153300000000000000e+04 1.116084821368805569e+04 3.721517863119443064e+02
1.839600000000000080e+01 1.156700000000000000e+04 1.115647376434249054e+04 4.105262356575094600e+02
1.839999999999999858e+01 1.152300000000000000e+04 1.115210299428306644e+04 3.708970057169335632e+02
1.840399999999999991e+01 1.154500000000000000e+04 1.114773590247305583e+04 3.972640975269441697e+02
1.840800000000000125e+01 1.169600000000000000e+04 1.114337248787059434e+04 5.526275121294056589e+02
1.841199999999999903e+01 1.135800000000000000e+04 1.113901274942867894e+04 2.189872505713210558e+02
1.841600000000000037e+01 1.137000000000000000e+04 1.113465668609514432e+04 2.353433139048556768e+02
1.842000000000000171e+01 1.153700000000000000e+04 1.113030429681271016e+04 4.066957031872898369e+02
1.842399999999999949e+01 1.144200000000000000e+04 1.112595558051899752e+04 3.160444194810024783e+02
1.842800000000000082e+01 1.135500000000000000e+04 1.112161053614645971e+04 2.333894638535402919e+02
1.843199999999999861e+01 1.124600000000000000e+04 1.111726916262250052e+04 1.287308373774994834e+02
1.843599999999999994e+01 1.180700000000000000e+04 1.111293145886940147e+04 6.940685411305985326e+02
1.844000000000000128e+01 1.176100000000000000e+04 1.110859742380435819e+04 6.524025761956418137e+02
1.844399999999999906e+01 1.162500000000000000e+04 1.110426705633950769e+04 5.207329436604923103e+02
1.844800000000000040e+01 1.169400000000000000e+04 1.109994035538189382e+04 5.940596446181061765e+02
1.845200000000000173e+01 1.149500000000000000e+04 1.109561731983351274e+04 3.993826801664872619e+02
1.845599999999999952e+01 1.155200000000000000e+04 1.109129794859130379e+04 4.607020514086962066e+02
1.846000000000000085e+01 1.157000000000000000e+04 1.108698224054718958e+04 4.830177594528104237e+02
1.846399999999999864e+01 1.181700000000000000e+04 1.108267019458801951e+04 7.343298054119804874e+02
1.846799999999999997e+01 1.155900000000000000e+04 1.107836180959563899e+04 4.806381904043610120e+02
1.847200000000000131e+01 1.163400000000000000e+04 1.107405708444687843e+04 5.599429155531215656e+02
1.847599999999999909e+01 1.180200000000000000e+04 1.106975601801354787e+04 7.322439819864521269e+02
1.848000000000000043e+01 1.149900000000000000e+04 1.106545860916247148e+04 4.335413908375285246e+02
1.848400000000000176e+01 1.142200000000000000e+04 1.106116485675548211e+04 3.608351432445178943e+02
1.848799999999999955e+01 1.148800000000000000e+04 1.105687475964942314e+04 4.311252403505768598e+02
1.849200000000000088e+01 1.182600000000000000e+04 1.105258831669616848e+04 7.734116833038315235e+02
1.849599999999999866e+01 1.175800000000000000e+04 1.104830552674263708e+04 7.096944732573629153e+02
1.850000000000000000e+01 1.159900000000000000e+04 1.104402638863077118e+04 5.549736113692288200e+02
1.850400000000000134e+01 1.216800000000000000e+04 1.103975090119758534e+04 1.128249098802414665e+03
1.850799999999999912e+01 1.174800000000000000e+04 1.103547906327516466e+04 7.125209367248353374e+02
1.851200000000000045e+01 1.202900000000000000e+04 1.103121087369063207e+04 9.977891263093679299e+02
1.851599999999999824e+01 1.210100000000000000e+04 1.102694633126621920e+04 1.074053668733780796e+03
1.851999999999999957e+01 1.171900000000000000e+04 1.102268543481923007e+04 6.963145651807699323e+02
1.852400000000000091e+01 1.175900000000000000e+04 1.101842818316208286e+04 7.405718168379171402e+02
1.852799999999999869e+01 1.208700000000000000e+04 1.101417457510228814e+04 1.072825424897711855e+03
1.853200000000000003e+01 1.153700000000000000e+04 1.100992460944246886e+04 5.270753905575311364e+02
1.853600000000000136e+01 1.198700000000000000e+04 1.100567828498038580e+04 9.813217150196142029e+02
1.853999999999999915e+01 1.167900000000000000e+04 1.100143560050892484e+04 6.775643994910751644e+02
1.854400000000000048e+01 1.151200000000000000e+04 1.099719655481610425e+04 5.148034451838957466e+02
1.854799999999999827e+01 1.178450000000000000e+04 1.099296114668511473e+04 7.915388533148852730e+02
1.855199999999999960e+01 1.174800000000000000e+04 1.098872937489428477e+04 7.592706251057152258e+02
1.855600000000000094e+01 1.173800000000000000e+04 1.098450123821710804e+04 7.534987617828919610e+02
1.855999999999999872e+01 1.142300000000000000e+04 1.098027673542227240e+04 4.427232645777276048e+02
1.856400000000000006e+01 1.164900000000000000e+04 1.097605586527365449e+04 6.729441347263455100e+02
1.856800000000000139e+01 1.140600000000000000e+04 1.097183862653029973e+04 4.341613734697002656e+02
1.857199999999999918e+01 1.172400000000000000e+04 1.096762501794647142e+04 7.563749820535285835e+02
1.857600000000000051e+01 1.130500000000000000e+04 1.096341503827164706e+04 3.415849617283529369e+02
1.857999999999999829e+01 1.143000000000000000e+04 1.095920868625052208e+04 4.707913137494779221e+02
1.858399999999999963e+01 1.143700000000000000e+04 1.095500596062300974e+04 4.819940393769902585e+02
1.858800000000000097e+01 1.157450000000000000e+04 1.095080686012428305e+04 6.236931398757169518e+02
1.859199999999999875e+01 1.133800000000000000e+04 1.094661138348475288e+04 3.913886165152471222e+02
1.859600000000000009e+01 1.146650000000000000e+04 1.094241952943007527e+04 5.240804705699247279e+02
1.860000000000000142e+01 1.148700000000000000e+04 1.093823129668118236e+04 5.487687033188176429e+02
1.860399999999999920e+01 1.148700000000000000e+04 1.093404668395428416e+04 5.529533160457158374e+02
1.860800000000000054e+01 1.141450000000000000e+04 1.092986568996085225e+04 4.846343100391477492e+02
1.861199999999999832e+01 1.143133333300000049e+04 1.092568831340768156e+04 5.056450195923189312e+02
1.861599999999999966e+01 1.150600000000000000e+04 1.092151455299683766e+04 5.844854470031623350e+02
1.862000000000000099e+01 1.141550000000000000e+04 1.091734440742570769e+04 4.981555925742923137e+02
1.862399999999999878e+01 1.135350000000000000e+04 1.091317787538699486e+04 4.403221246130051441e+02
1.862800000000000011e+01 1.144633333300000049e+04 1.090901495556872942e+04 5.373183774312710739e+02
1.863200000000000145e+01 1.138450000000000000e+04 1.090485564665427955e+04 4.796443533457204467e+02
1.863599999999999923e+01 1.145500000000000000e+04 1.090069994732236592e+04 5.543000526776340848e+02
1.864000000000000057e+01 1.156400000000000000e+04 1.089654785624702345e+04 6.674521437529765535e+02
1.864399999999999835e+01 1.124900000000000000e+04 1.089239937209769596e+04 3.566006279023040406e+02
1.864799999999999969e+01 1.145250000000000000e+04 1.088825449353918884e+04 5.642455064608111570e+02
1.865200000000000102e+01 1.124450000000000000e+04 1.088411321923165633e+04 3.603867807683436695e+02
1.865599999999999881e+01 1.137250000000000000e+04 1.087997554783068335e+04 4.925244521693166462e+02
1.866000000000000014e+01 1.140800000000000000e+04 1.087584147798722734e+04 5.321585220127726643e+02
1.866400000000000148e+01 1.138300000000000000e+04 1.087171100834764911e+04 5.112889916523508873e+02
1.866799999999999926e+01 1.146050000000000000e+04 1.086758413755373658e+04 5.929158624462634180e+02
1.867200000000000060e+01 1.115433333300000049e+04 1.086346086424270470e+04 2.908724687572957919e+02
1.867599999999999838e+01 1.141850000000000000e+04 1.085934118704719367e+04 5.591588129528063291e+02
1.867999999999999972e+01 1.118900000000000000e+04 1.085522510459527984e+04 3.337748954047201551e+02
1.868400000000000105e+01 1.141450000000000000e+04 1.085111261551051030e+04 5.633873844894897047e+02
1.868799999999999883e+01 1.130033333300000049e+04 1.084700371841186825e+04 4.533296145881322445e+02
1.869200000000000017e+01 1.150400000000000000e+04 1.084289841191382038e+04 6.611015880861796177e+02
1.869600000000000151e+01 1.130850000000000000e+04 1.083879669462631682e+04 4.697033053736831789e+02
1.869999999999999929e+01 1.136950000000000000e+04 1.083469856515477841e+04 5.348014348452215927e+02
1.870400000000000063e+01 1.132100000000000000e+04 1.083060402210012580e+04 4.903959778998741967e+02
1.870799999999999841e+01 1.117700000000000000e+04 1.082651306405878495e+04 3.504869359412150516e+02
1.871199999999999974e+01 1.109300000000000000e+04 1.082242568962270707e+04 2.705743103772929317e+02
1.871600000000000108e+01 1.116800000000000000e+04 1.081834189737934867e+04 3.496581026206513343e+02
1.871999999999999886e+01 1.124350000000000000e+04 1.081426168591170608e+04 4.292383140882939188e+02
1.872400000000000020e+01 1.144650000000000000e+04 1.081018505379830640e+04 6.363149462016936013e+02
1.872800000000000153e+01 1.122700000000000000e+04 1.080611199961324382e+04 4.208880003867561754e+02
1.873199999999999932e+01 1.121500000000000000e+04 1.080204252192615058e+04 4.129574780738494155e+02
1.873600000000000065e+01 1.137300000000000000e+04 1.079797661930223694e+04 5.750233806977630593e+02
1.873999999999999844e+01 1.127950000000000000e+04 1.079391429030229301e+04 4.855857096977069887e+02
1.874399999999999977e+01 1.125450000000000000e+04 1.078985553348267968e+04 4.646444665173203248e+02
1.874800000000000111e+01 1.124266666699999951e+04 1.078580034739535768e+04 4.568663196046418307e+02
1.875199999999999889e+01 1.136750000000000000e+04 1.078174873058789308e+04 5.857512694121069217e+02
1.875600000000000023e+01 1.113350000000000000e+04 1.077770068160346273e+04 3.557993183965372737e+02
1.876000000000000156e+01 1.131100000000000000e+04 1.077365619898085970e+04 5.373438010191403009e+02
1.876399999999999935e+01 1.130300000000000000e+04 1.076961528125452060e+04 5.333847187454794039e+02
1.876800000000000068e+01 1.117050000000000000e+04 1.076557792695449280e+04 4.049220730455072044e+02
1.877199999999999847e+01 1.110150000000000000e+04 1.076154413460650721e+04 3.399558653934927861e+02
1.877599999999999980e+01 1.090800000000000000e+04 1.075751390273190555e+04 1.504860972680944542e+02
1.878000000000000114e+01 1.100350000000000000e+04 1.075348722984772940e+04 2.500127701522706047e+02
1.878399999999999892e+01 1.107950000000000000e+04 1.074946411446670390e+04 3.300358855332960957e+02
1.878800000000000026e+01 1.133800000000000000e+04 1.074544455509719228e+04 5.925554449028077215e+02
1.879200000000000159e+01 1.118550000000000000e+04 1.074142855024329037e+04 4.440714497567096259e+02
1.879599999999999937e+01 1.121700000000000000e+04 1.073741609840478122e+04 4.795839015952187765e+02
1.880000000000000071e+01 1.134233333300000049e+04 1.073340719807714595e+04 6.089261349228545441e+02
1.880399999999999849e+01 1.127050000000000000e+04 1.072940184775160560e+04 5.410981522483943991e+02
1.880799999999999983e+01 1.107800000000000000e+04 1.072540004591508841e+04 3.525999540849115874e+02
1.881200000000000117e+01 1.117533333300000049e+04 1.072140179105027710e+04 4.539315419497233961e+02
1.881599999999999895e+01 1.110700000000000000e+04 1.071740708163559248e+04 3.895929183644075238e+02
1.882000000000000028e+01 1.099850000000000000e+04 1.071341591614520803e+04 2.850840838547919702e+02
1.882400000000000162e+01 1.106950000000000000e+04 1.070942829304906081e+04 3.600717069509391877e+02
1.882799999999999940e+01 1.129650000000000000e+04 1.070544421081286964e+04 5.910557891871303582e+02
1.883200000000000074e+01 1.126800000000000000e+04 1.070146366789811873e+04 5.665363321018812712e+02
1.883599999999999852e+01 1.116250000000000000e+04 1.069748666276210497e+04 4.650133372378950298e+02
1.883999999999999986e+01 1.110050000000000000e+04 1.069351319385789066e+04 4.069868061421093444e+02
1.884400000000000119e+01 1.113300000000000000e+04 1.068954325963438714e+04 4.434567403656128590e+02
1.884799999999999898e+01 1.130300000000000000e+04 1.068557685853629846e+04 6.174231414637015405e+02
1.885200000000000031e+01 1.088450000000000000e+04 1.068161398900415770e+04 2.028860109958422981e+02
1.885600000000000165e+01 1.116300000000000000e+04 1.067765464947432883e+04 4.853453505256711651e+02
1.885999999999999943e+01 1.120366666699999951e+04 1.067369883837904672e+04 5.299678286209527869e+02
1.886400000000000077e+01 1.106000000000000000e+04 1.066974655414636436e+04 3.902534458536356397e+02
1.886799999999999855e+01 1.101100000000000000e+04 1.066579779520022203e+04 3.452022047997779737e+02
1.887199999999999989e+01 1.116533333300000049e+04 1.066185255996040542e+04 5.034807730395950784e+02
1.887600000000000122e+01 1.130350000000000000e+04 1.065791084684261841e+04 6.455891531573815882e+02
1.887999999999999901e+01 1.106100000000000000e+04 1.065397265425842124e+04 4.070273457415787561e+02
1.888400000000000034e+01 1.111000000000000000e+04 1.065003798061527959e+04 4.599620193847204064e+02
1.888800000000000168e+01 1.112550000000000000e+04 1.064610682431658824e+04 4.793931756834117550e+02
1.889199999999999946e+01 1.098950000000000000e+04 1.064217918376162743e+04 3.473208162383725721e+02
1.889600000000000080e+01 1.109350000000000000e+04 1.063825505734561193e+04 4.552449426543880691e+02
1.889999999999999858e+01 1.105100000000000000e+04 1.063433444345971111e+04 4.166655565402888897e+02
1.890399999999999991e+01 1.112850000000000000e+04 1.063041734049101069e+04 4.980826595089893090e+02
1.890800000000000125e+01 1.112850000000000000e+04 1.062650374682255097e+04 5.019962531774490344e+02
1.891199999999999903e+01 1.100350000000000000e+04 1.062259366083336863e+04 3.809063391666313692e+02
1.891600000000000037e+01 1.113100000000000000e+04 1.061868708089841130e+04 5.123129191015887045e+02
1.892000000000000171e+01 1.096100000000000000e+04 1.061478400538865208e+04 3.462159946113479236e+02
1.892399999999999949e+01 1.103300000000000000e+04 1.061088443267104958e+04 4.221155673289504193e+02
1.892800000000000082e+01 1.097450000000000000e+04 1.060698836110852972e+04 3.675116388914702839e+02
1.893199999999999861e+01 1.097400000000000000e+04 1.060309578906005663e+04 3.709042109399433684e+02
1.893599999999999994e+01 1.111850000000000000e+04 1.059920671488057997e+04 5.192932851194200339e+02
1.894000000000000128e+01 1.129600000000000000e+04 1.059532113692110397e+04 7.006788630788960290e+02
1.894399999999999906e+01 1.118800000000000000e+04 1.059143905352864931e+04 5.965609464713506895e+02
1.894800000000000040e+01 1.123050000000000000e+04 1.058756046304627307e+04 6.429395369537269289e+02
1.895200000000000173e+01 1.113250000000000000e+04 1.058368536381309787e+04 5.488146361869021348e+02
1.895599999999999952e+01 1.114450000000000000e+04 1.057981375416431183e+04 5.646862458356881689e+02
1.896000000000000085e+01 1.104250000000000000e+04 1.057594563243112680e+04 4.665543675688732037e+02
1.896399999999999864e+01 1.091100000000000000e+04 1.057208099694090015e+04 3.389190030590998504e+02
1.896799999999999997e+01 1.122600000000000000e+04 1.056821984601702752e+04 6.577801539829724788e+02
1.897200000000000131e+01 1.102300000000000000e+04 1.056436217797901918e+04 4.586378220209808205e+02
1.897599999999999909e+01 1.108650000000000000e+04 1.056050799114248366e+04 5.259920088575163390e+02
1.898000000000000043e+01 1.106050000000000000e+04 1.055665728381914596e+04 5.038427161808540404e+02
1.898400000000000176e+01 1.107100000000000000e+04 1.055281005431686390e+04 5.181899456831361022e+02
1.898799999999999955e+01 1.097333333300000049e+04 1.054896630093961539e+04 4.243670320603850996e+02
1.899200000000000088e+01 1.094800000000000000e+04 1.054512602198752393e+04 4.028739780124760728e+02
1.899599999999999866e+01 1.104766666699999951e+04 1.054128921575685672e+04 5.063774512431427866e+02
1.900000000000000000e+01 1.094600000000000000e+04 1.053745588054004475e+04 4.085441194599552546e+02
1.900400000000000134e+01 1.108950000000000000e+04 1.053362601462569910e+04 5.558739853743009007e+02
1.900799999999999912e+01 1.108300000000000000e+04 1.052979961629859281e+04 5.532003837014071905e+02
1.901200000000000045e+01 1.091650000000000000e+04 1.052597668383968085e+04 3.905233161603191547e+02
1.901599999999999824e+01 1.081900000000000000e+04 1.052215721552613650e+04 2.968427844738635031e+02
1.901999999999999957e+01 1.094650000000000000e+04 1.051834120963131500e+04 4.281587903686850041e+02
1.902400000000000091e+01 1.117500000000000000e+04 1.051452866442478626e+04 6.604713355752137431e+02
1.902799999999999869e+01 1.090950000000000000e+04 1.051071957817236034e+04 3.987804218276396568e+02
1.903200000000000003e+01 1.099300000000000000e+04 1.050691394913605836e+04 4.860860508639416366e+02
1.903600000000000136e+01 1.084300000000000000e+04 1.050311177557416522e+04 3.398882244258347782e+02
1.903999999999999915e+01 1.097150000000000000e+04 1.049931305574119142e+04 4.721869442588085803e+02
1.904400000000000048e+01 1.100300000000000000e+04 1.049551778788790034e+04 5.074822121120996599e+02
1.904799999999999827e+01 1.088766666699999951e+04 1.049172597026135918e+04 3.959406967386403267e+02
1.905199999999999960e+01 1.090600000000000000e+04 1.048793760110487528e+04 4.180623988951247156e+02
1.905600000000000094e+01 1.074533333300000049e+04 1.048415267865805254e+04 2.611806543419479567e+02
1.905999999999999872e+01 1.071850000000000000e+04 1.048037120115681319e+04 2.381287988431868143e+02
1.906400000000000006e+01 1.095100000000000000e+04 1.047659316683334328e+04 4.744068331666567246e+02
1.906800000000000139e+01 1.074700000000000000e+04 1.047281857391616359e+04 2.741814260838364135e+02
1.907199999999999918e+01 1.076300000000000000e+04 1.046904742063010599e+04 2.939525793698940106e+02
1.907600000000000051e+01 1.083900000000000000e+04 1.046527970519634982e+04 3.737202948036501766e+02
1.907999999999999829e+01 1.091200000000000000e+04 1.046151542583239461e+04 4.504845741676053876e+02
1.908399999999999963e+01 1.093400000000000000e+04 1.045775458075209826e+04 4.762454192479017365e+02
1.908800000000000097e+01 1.087550000000000000e+04 1.045399716816567525e+04 4.215028318343247520e+02
1.909199999999999875e+01 1.081100000000000000e+04 1.045024318627970752e+04 3.607568137202924845e+02
1.909600000000000009e+01 1.085450000000000000e+04 1.044649263329713722e+04 4.080073667028627824e+02
1.910000000000000142e+01 1.078400000000000000e+04 1.044274550741731764e+04 3.412544925826823601e+02
1.910399999999999920e+01 1.076650000000000000e+04 1.043900180683598592e+04 3.274981931640140829e+02
1.910800000000000054e+01 1.075000000000000000e+04 1.043526152974526485e+04 3.147384702547351480e+02
1.911199999999999832e+01 1.097600000000000000e+04 1.043152467433370293e+04 5.444753256662970671e+02
1.911599999999999966e+01 1.074800000000000000e+04 1.042779123878627070e+04 3.202087612137293036e+02
1.912000000000000099e+01 1.064900000000000000e+04 1.042406122128436618e+04 2.249387787156338163e+02
1.912399999999999878e+01 1.080700000000000000e+04 1.042033462000581858e+04 3.866653799941814214e+02
1.912800000000000011e+01 1.077850000000000000e+04 1.041661143312491549e+04 3.618885668750845070e+02
1.913200000000000145e+01 1.102450000000000000e+04 1.041289165881239751e+04 6.116083411876024911e+02
1.913599999999999923e+01 1.087300000000000000e+04 1.040917529523546182e+04 4.638247047645381826e+02
1.914000000000000057e+01 1.083550000000000000e+04 1.040546234055778950e+04 4.300376594422104972e+02
1.914399999999999835e+01 1.081100000000000000e+04 1.040175279293954918e+04 4.092472070604508190e+02
1.914799999999999969e+01 1.078800000000000000e+04 1.039804665053739154e+04 3.899533494626084575e+02
1.915200000000000102e+01 1.087750000000000000e+04 1.039434391150447118e+04 4.831560884955288202e+02
1.915599999999999881e+01 1.095900000000000000e+04 1.039064457399045932e+04 5.683554260095406789e+02
1.916000000000000014e+01 1.085600000000000000e+04 1.038694863614153292e+04 4.690513638584670844e+02
1.916400000000000148e+01 1.092200000000000000e+04 1.038325609610041283e+04 5.387439038995871670e+02
1.916799999999999926e+01 1.088100000000000000e+04 1.037956695200635295e+04 5.014330479936470510e+02
1.917200000000000060e+01 1.089066666699999951e+04 1.037588120199515288e+04 5.147854650048466283e+02
1.917599999999999838e+01 1.093150000000000000e+04 1.037219884419916343e+04 5.593011558008365682e+02
1.917999999999999972e+01 1.074300000000000000e+04 1.036851987674730844e+04 3.744801232526915555e+02
1.918400000000000105e+01 1.082550000000000000e+04 1.036484429776506295e+04 4.606557022349370527e+02
1.918799999999999883e+01 1.079800000000000000e+04 1.036117210537452956e+04 4.368278946254704351e+02
1.919200000000000017e+01 1.067100000000000000e+04 1.035750329769434938e+04 3.134967023056506150e+02
1.919600000000000151e+01 1.057000000000000000e+04 1.035383787283980200e+04 2.161621271601979970e+02
1.919999999999999929e+01 1.073850000000000000e+04 1.035017582892275641e+04 3.883241710772435908e+02
1.920400000000000063e+01 1.074650000000000000e+04 1.034651716405171464e+04 3.999828359482853557e+02
1.920799999999999841e+01 1.075950000000000000e+04 1.034286187633179725e+04 4.166381236682027520e+02
1.921199999999999974e+01 1.080600000000000000e+04 1.033920996386475417e+04 4.667900361352458276e+02
1.921600000000000108e+01 1.083450000000000000e+04 1.033556142474899752e+04 4.989385752510024759e+02
1.921999999999999886e+01 1.077900000000000000e+04 1.033191625707958337e+04 4.470837429204166256e+02
1.922400000000000020e+01 1.069750000000000000e+04 1.032827445894822995e+04 3.692255410517700511e+02
1.922800000000000153e+01 1.071400000000000000e+04 1.032463602844333946e+04 3.893639715566605446e+02
1.923199999999999932e+01 1.059550000000000000e+04 1.032100096364997262e+04 2.744990363500273816e+02
1.923600000000000065e+01 1.074933333300000049e+04 1.031736926264991234e+04 4.319640703500881500e+02
1.923999999999999844e+01 1.051466666699999951e+04 1.031374092352162006e+04 2.009257434783794452e+02
1.924399999999999977e+01 1.070550000000000000e+04 1.031011594434025938e+04 3.953840556597406248e+02
1.924800000000000111e+01 1.072100000000000000e+04 1.030649432317772153e+04 4.145056768222784740e+02
1.925199999999999889e+01 1.073950000000000000e+04 1.030287605810263631e+04 4.366239418973636930e+02
1.925600000000000023e+01 1.068200000000000000e+04 1.029926114718035205e+04 3.827388528196479456e+02
1.926000000000000156e+01 1.065250000000000000e+04 1.029564958847295202e+04 3.568504115270479815e+02
1.926399999999999935e+01 1.055150000000000000e+04 1.029204138003930530e+04 2.594586199606947048e+02
1.926800000000000068e+01 1.061750000000000000e+04 1.028843651993501044e+04 3.290634800649895624e+02
1.927199999999999847e+01 1.063950000000000000e+04 1.028483500621245912e+04 3.546649937875408796e+02
1.927599999999999980e+01 1.069550000000000000e+04 1.028123683692080704e+04 4.142631630791929638e+02
1.928000000000000114e+01 1.073350000000000000e+04 1.027764201010601209e+04 4.558579898939879058e+02
1.928399999999999892e+01 1.073950000000000000e+04 1.027405052381082169e+04 4.654494761891783128e+02
